Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
train-1,n1,atacseq,293800,FASTQC,14554208,8961,198.6,278560768,45380133,3597631,6,155648,3903488,4555874304,16106127360,283136000,14554208,55059168,55059168
train-1,n1,atacseq,37596126,FASTQC,1862380804,215888,103.6,1038868480,1893324255,3700670,6,704512,3997696,4475781120,16106127360,1038868480,1862380804,7045849256,7045849256
train-1,n1,atacseq,4699600,FASTQC,233161053,32787,125.0,800292864,264008180,3649166,6,24576,3932160,4551680000,16106127360,800292864,233161053,880745968,880745968
train-1,n1,atacseq,18798126,FASTQC,931822514,110773,107.3,1039007744,962685794,3679327,6,0,3973120,4475781120,16106127360,1039007744,931822514,3522936056,3522936056
train-1,n1,atacseq,2349800,FASTQC,116545329,18710,141.3,425132032,147379689,3621674,6,0,3911680,4551680000,16106127360,425132032,116545329,440371968,440371968
train-1,n1,atacseq,147000,FASTQC,7287465,6620,208.1,276496384,38105700,3575564,6,0,3870720,4555874304,16106127360,278986752,7287465,27547568,27547568
train-1,n1,atacseq,1175000,FASTQC,58238751,12720,161.6,283885568,89070364,3611267,6,0,3903488,4551680000,16106127360,283885568,58238751,220203968,220203968
train-1,n1,atacseq,587600,FASTQC,29105620,8731,187.4,281001984,59931574,3600282,6,0,3895296,4555874304,16106127360,283086848,29105620,110119968,110119968
train-1,n1,atacseq,73600,FASTQC,3653358,6632,195.2,271163392,34440915,3592943,6,0,3891200,4555874304,16106127360,273764352,3653358,13791968,13791968
train-1,n1,atacseq,9399126,FASTQC,466177547,59786,112.8,1037983744,497036431,3669631,6,241664,3944448,4475781120,16106127360,1037983744,466177547,1761479256,1761479256
train-1,n1,atacseq,293800,TRIMGALORE,14554208,14694,313.3,255127552,474107353,419189853,8,1368064,28246016,3281502208,16106127360,255127552,14554208,55059168,55059168
train-1,n1,atacseq,4699600,TRIMGALORE,233161053,128255,410.9,582352896,6708726680,6395923185,8,112361472,391659520,3203551232,16106127360,582668288,233161053,880745968,880745968
train-1,n1,atacseq,587600,TRIMGALORE,29105620,20191,378.8,243765248,910814075,834600063,8,2748416,52506624,3273515008,16106127360,243765248,29105620,110119968,110119968
train-1,n1,atacseq,1175000,TRIMGALORE,58238751,30592,452.4,272642048,1784365062,1665520112,8,536576,100958208,3205386240,16106127360,272642048,58238751,220203968,220203968
train-1,n1,atacseq,18798126,TRIMGALORE,931822514,354037,558.6,1525649408,26021014631,25009592919,8,54423552,1553674240,3273523200,16106127360,1568047104,931822514,3522936056,3522936056
train-1,n1,atacseq,147000,TRIMGALORE,7287465,10126,287.7,191524864,256025258,211744613,8,147456,16150528,3273523200,16106127360,191524864,7287465,27547568,27547568
train-1,n1,atacseq,37596126,TRIMGALORE,1862380804,699705,562.1,2108203008,51769773716,49827772981,8,201003008,3102928896,3277713408,16106127360,2112000000,1862380804,7045849256,7045849256
train-1,n1,atacseq,2349800,TRIMGALORE,116545329,57390,470.7,380342272,3490322673,3294129077,8,147456,197832704,3197620224,16106127360,380350464,116545329,440371968,440371968
train-1,n1,atacseq,73600,TRIMGALORE,3653358,9286,214.8,240852992,146924785,107969504,8,1830912,10088448,3273519104,16106127360,240955392,3653358,13791968,13791968
train-1,n1,atacseq,9399126,TRIMGALORE,466177547,182425,547.8,959340544,13145273764,12599497365,8,284901376,778805248,3277737984,16106127360,963117056,466177547,1761479256,1761479256
train-1,n1,atacseq,293800,BWA_MEM,14554208,56275,161.0,5718237184,5513120174,102576180,8,5432647680,19075072,6288351232,16106127360,5719166976,12079134,50436264,55059168
train-1,n1,atacseq,4699600,BWA_MEM,233161053,211000,650.5,7107502080,6960823489,1655332583,8,4351950848,305164288,8251990016,16106127360,7110197248,192983961,807128020,880745968
train-1,n1,atacseq,587600,BWA_MEM,29105620,53202,325.3,6029365248,5609313663,205759476,8,3523239936,38146048,6320500736,16106127360,6029365248,24155072,100881862,110119968
train-1,n1,atacseq,1175000,BWA_MEM,58238751,62890,542.4,6630084608,5802286588,412726013,8,1815613440,76296192,7821824000,16106127360,6655844352,48294256,201814236,220203968
train-1,n1,atacseq,18798126,BWA_MEM,931822514,693169,774.3,7268765696,11627515576,6658509373,8,2059767808,1220935680,8291209216,16106127360,7270379520,771829785,3228323076,3522936056
train-1,n1,atacseq,147000,BWA_MEM,7287465,28430,159.9,5558190080,5465242618,51207362,8,2504536064,9555968,6205173760,16106127360,5558190080,6056177,25258892,27547568
train-1,n1,atacseq,37596126,BWA_MEM,1862380804,1345089,786.4,7299596288,17874583825,13353500688,8,2164838400,2441043968,8496779264,16106127360,7305965568,1543427085,6456474336,7045849256
train-1,n1,atacseq,2349800,BWA_MEM,116545329,114898,572.9,6972899328,6189224977,827668980,8,2876751872,152580096,8224100352,16106127360,6973857792,96540864,403584188,440371968
train-1,n1,atacseq,73600,BWA_MEM,3653358,20158,120.6,4573233152,5441378574,25598599,8,1846439936,4792320,4660068352,16106127360,4573233152,3042898,12663994,13791968
