Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
test,n2,chipseq,28597378,BWA_MEM,1334020879,938399,788.5,9763958784,13440601255,8496039012,8,1322094592,1795719168,11081703424,16106127360,9775783936,1321962924,4766177542,4807293396
train-1,n2,chipseq,13620777,BWA_MEM,683568161,513644,741.5,9827753984,9243055423,4045493575,8,3740819456,824860672,11081252864,16106127360,9835724800,604525340,2295640685,2302988576
test,n2,chipseq,27241477,BWA_MEM,1207988328,980985,766.7,9844125696,13091555770,8118369408,8,4842635264,1649954816,11081256960,16106127360,9857454080,1204855645,4591241389,4605965334
train-1,n2,chipseq,3405200,BWA_MEM,171591665,157590,600.0,9688256512,6367932346,1004235503,8,4510863360,205914112,11081244672,16106127360,9726898176,151999406,573908650,575743734
train-1,n2,chipseq,3574700,BWA_MEM,187899130,144101,637.0,9631141888,6411500675,1051057627,8,3262103552,224231424,10981003264,16106127360,9631252480,167060932,595779321,600924066
train-1,n2,chipseq,425700,BWA_MEM,21494257,34492,339.6,6363607040,5535104682,124176721,8,2195968000,25665536,6761357312,16106127360,6363607040,19057691,71754978,71979269
train-1,n2,chipseq,7149400,BWA_MEM,374895855,232301,776.2,9706381312,7411375335,2109490725,8,332972032,448720896,11081674752,16106127360,9719009280,332881937,1191554854,1201839227
train-1,n2,chipseq,446900,BWA_MEM,23529629,29050,390.4,6362296320,5540499213,130026378,8,1486049280,27971584,6828982272,16106127360,6362296320,20910406,74512380,75125401
train-1,n2,chipseq,851300,BWA_MEM,43009231,32928,701.1,7436611584,5653545395,249281937,8,38105088,51392512,7937576960,16106127360,7436636160,38106247,143487109,143937930
train-1,n2,chipseq,6810400,BWA_MEM,342582205,243166,771.7,9815121920,7324482645,2015670096,8,303374336,412192768,11081248768,16106127360,9817346048,303290317,1147817846,1151497954
train-1,n2,chipseq,893700,BWA_MEM,47090363,45865,489.4,7359049728,5664332175,260928895,8,1831202816,55963648,7938609152,16106127360,7359066112,41818558,149012900,150242459
train-1,n2,chipseq,223500,SORT_BAM,11751671,1293,165.4,7200768,59147417,17747230,6,14245888,17764352,14184448,16106127360,7200768,13986549,13986549,37571177
train-1,n2,chipseq,14298700,SORT_BAM,748229782,48223,206.0,4069244928,2802230797,637696869,6,897511424,638062592,6574874624,16106127360,4284157952,897484697,897484697,2403651367
train-1,n2,chipseq,1787400,SORT_BAM,94140088,7453,196.2,496676864,420479759,106246538,6,111968256,106303488,5958873088,16106127360,535040000,111967602,111967602,300472219
train-1,n2,chipseq,1702600,SORT_BAM,85945806,7825,187.2,476241920,400939138,102715515,6,102846464,102772736,5958873088,16106127360,512987136,102845489,102845489,287873850
train-1,n2,chipseq,212900,SORT_BAM,10734726,1260,153.3,7368704,54979084,16756293,6,12845056,16773120,14184448,16106127360,7368704,12829791,12829791,35999394
test,n2,chipseq,28597378,SORT_BAM,1334020879,104996,220.5,5306376192,6243006422,2172975304,6,1795670016,2173722624,6714671104,16106127360,5759610880,1794924095,1794924095,4807293396
train-1,n2,chipseq,13620777,SORT_BAM,683568161,52487,204.1,3789877248,3010161890,730624434,6,824528896,730976256,6311198720,16106127360,4112007168,824488128,824488128,2302988576
test,n2,chipseq,27241477,SORT_BAM,1207988328,116210,219.8,5441503232,6961491041,2545926431,6,1649291264,2546642944,7091437568,16106127360,5752373248,1649192839,1649192839,4605965334
train-1,n2,chipseq,3405200,SORT_BAM,171591665,14075,198.2,954916864,787027514,196787619,6,205836288,196882432,6009204736,16106127360,1032048640,205828015,205828015,575743734
train-1,n2,chipseq,3574700,SORT_BAM,187899130,14100,199.5,989331456,802712834,196074205,6,224149504,196173824,6009204736,16106127360,1069748224,224143330,224143330,600924066
train-1,n2,chipseq,425700,SORT_BAM,21494257,2280,164.6,7823360,105668194,29879349,6,25665536,29900800,14708736,16106127360,7823360,25655441,25655441,71979269
train-1,n2,chipseq,7149400,SORT_BAM,374895855,26580,201.8,1976868864,1509075558,356509556,6,448532480,356700160,6109868032,16106127360,2143293440,448522497,448522497,1201839227
train-1,n2,chipseq,446900,SORT_BAM,23529629,2192,175.6,7864320,113467729,31697854,6,27967488,31715328,14708736,16106127360,7864320,27963287,27963287,75125401
train-1,n2,chipseq,851300,SORT_BAM,43009231,4085,181.9,243920896,205127319,54683311,6,51372032,54718464,5933707264,16106127360,259293184,51368496,51368496,143937930
train-1,n2,chipseq,6810400,SORT_BAM,342582205,27427,201.5,1899335680,1544109776,379972757,6,353406976,380153856,6109868032,16106127360,2057797632,412002941,412002941,1151497954
train-1,n2,chipseq,893700,SORT_BAM,47090363,3924,198.6,31653888,218483854,57617171,6,0,57651200,5379325952,16106127360,31653888,55940994,55940994,150242459
train-1,n2,chipseq,212900,MERGED_BAM,10734726,10944,134.1,5320626176,81891091,17485257,6,52895744,17498112,20190380032,16106127360,5320626176,16729117,16729117,35999394
train-1,n2,chipseq,14298700,MERGED_BAM,748229782,205987,108.7,7462432768,3191372989,652220250,6,268349440,652247040,20531208192,16106127360,7462432768,637648829,637648829,2403651367
test,n2,chipseq,28597378,MERGED_BAM,1334020879,389444,119.4,8507793408,5708273589,1167134322,6,630128640,1167192064,20531208192,16106127360,8510156800,1141439533,1141439533,4807293396
train-1,n2,chipseq,1787400,MERGED_BAM,94140088,34873,128.1,7124029440,523505069,107895925,6,69001216,107917312,20531208192,16106127360,7124029440,106211475,106211475,300472219
train-1,n2,chipseq,1702600,MERGED_BAM,85945806,33854,134.4,7104180224,507969251,103872017,6,64884736,103886848,20394876928,16106127360,7112822784,102680255,102680255,287873850
test,n2,chipseq,27241477,MERGED_BAM,1207988328,417467,116.8,8475017216,6955023428,1400728817,6,964755456,1400778752,20531208192,16106127360,8476819456,1385704887,1385704887,4605965334
train-1,n2,chipseq,3574700,MERGED_BAM,187899130,62258,118.4,7121784832,973900246,199276100,6,121524224,199294976,20531208192,16106127360,7121784832,196035130,196035130,600924066
train-1,n2,chipseq,425700,MERGED_BAM,21494257,12031,160.2,5987782656,144533385,30677679,6,25022464,30691328,20258545664,16106127360,5987782656,29850286,29850286,71979269
train-1,n2,chipseq,7149400,MERGED_BAM,374895855,113075,113.1,7551361024,1779506044,363430001,6,227549184,363454464,20531208192,16106127360,7551586304,356466450,356466450,1201839227
train-1,n2,chipseq,446900,MERGED_BAM,23529629,12798,158.0,5851451392,152986241,32526954,6,31092736,32538624,20190380032,16106127360,5851451392,31669169,31669169,75125401
train-1,n2,chipseq,6810400,MERGED_BAM,342582205,114330,113.1,7130271744,1901295657,383274937,6,274173952,383307776,20531208192,16106127360,7132221440,379929452,379929452,1151497954
train-1,n2,chipseq,893700,MERGED_BAM,47090363,21203,142.1,6998675456,280699146,58675851,6,58224640,58687488,20326711296,16106127360,6998675456,57586088,57586088,150242459
train-1,n2,chipseq,223500,MERGED_BAM,11751671,8405,172.9,5232156672,86525812,18477228,6,14741504,18493440,20326703104,16106127360,5364097024,17720014,17720014,37571177
train-1,n2,chipseq,13620777,MERGED_BAM,683568161,217053,110.9,7141597184,3663916422,737695936,6,856215552,737742848,20531208192,16106127360,7143251968,730576561,730576561,2302988576
train-1,n2,chipseq,3405200,MERGED_BAM,171591665,61745,119.2,7128715264,980709471,198576503,6,161124352,198598656,20531208192,16106127360,7135682560,196748275,196748275,575743734
train-1,n2,chipseq,851300,MERGED_BAM,43009231,20671,141.3,6998077440,267223643,55583037,6,53624832,55595008,20394876928,16106127360,7007830016,54651633,54651633,143937930
train-1,n2,chipseq,212900,PRESEQ,10734726,2851,90.3,18415616,12797525,482199,6,19226624,487424,1054052352,16106127360,18415616,16819312,16819312,35999394
train-1,n2,chipseq,212900,MERGED_BAM_FILTER,10734726,2984,117.3,14061568,58069723,24669466,6,1630208,14155776,23355392,16106127360,14200832,16829310,16829310,35999394
train-1,n2,chipseq,14298700,PRESEQ,748229782,85774,100.5,10174464,647427063,461486,6,432832512,462848,1046364160,16106127360,10174464,651529834,651529834,2403651367
train-1,n2,chipseq,14298700,MERGED_BAM_FILTER,748229782,61253,129.0,13840384,1540799096,452066659,6,0,224997376,23355392,16106127360,13967360,651539832,651539832,2403651367
test,n2,chipseq,28597378,PRESEQ,1334020879,171222,100.2,10129408,1162556309,469185,6,341561344,471040,1046364160,16106127360,10129408,1166438577,1166438577,4807293396
test,n2,chipseq,28597378,MERGED_BAM_FILTER,1334020879,66370,135.7,13914112,2131595021,490457977,6,0,243503104,23355392,16106127360,14049280,1166448575,1166448575,4807293396
train-1,n2,chipseq,1787400,MERGED_BAM_FILTER,94140088,18699,124.7,14020608,395951971,150354642,6,21147648,76795904,23355392,16106127360,14159872,107231781,107231781,300472219
train-1,n2,chipseq,1787400,PRESEQ,94140088,11271,103.9,10231808,102159547,440282,6,0,446464,1046364160,16106127360,10231808,107221783,107221783,300472219
train-1,n2,chipseq,1702600,PRESEQ,85945806,11300,103.6,12034048,98222791,469738,6,20631552,475136,1047265280,16106127360,12034048,103197697,103197697,287873850
train-1,n2,chipseq,1702600,MERGED_BAM_FILTER,85945806,21127,124.0,13918208,419640155,164279287,6,0,83574784,23355392,16106127360,14053376,103207695,103207695,287873850
test,n2,chipseq,27241477,MERGED_BAM_FILTER,1207988328,255325,125.5,20262912,5181907325,1907090060,6,0,941273088,28573696,16106127360,20262912,1400043637,1400043637,4605965334
test,n2,chipseq,27241477,PRESEQ,1207988328,166159,100.2,10174464,1397530995,472557,6,0,475136,1046364160,16106127360,10174464,1400033639,1400033639,4605965334
train-1,n2,chipseq,3574700,MERGED_BAM_FILTER,187899130,31343,125.5,21286912,682086793,248146879,6,0,124907520,28999680,16106127360,21286912,198607423,198607423,600924066
train-1,n2,chipseq,3574700,PRESEQ,187899130,22377,102.4,10170368,193828557,440603,6,0,446464,1046364160,16106127360,10170368,198597425,198597425,600924066
train-1,n2,chipseq,425700,PRESEQ,21494257,3408,117.6,18919424,25239253,470431,6,5292032,475136,1054547968,16106127360,18919424,30009842,30009842,71979269
train-1,n2,chipseq,425700,MERGED_BAM_FILTER,21494257,5574,122.8,13905920,111644874,45752763,6,0,24948736,23355392,16106127360,14036992,30019840,30019840,71979269
train-1,n2,chipseq,7149400,PRESEQ,374895855,41969,101.1,10182656,358321110,450742,6,0,454656,1046364160,16106127360,10182656,362746515,362746515,1201839227
train-1,n2,chipseq,7149400,MERGED_BAM_FILTER,374895855,47467,126.5,13836288,1075145330,363113593,6,0,181428224,23355392,16106127360,13963264,362756513,362756513,1201839227
train-1,n2,chipseq,446900,PRESEQ,23529629,3366,116.7,18923520,27105395,439833,6,0,446464,1054547968,16106127360,18923520,31859477,31859477,75125401
train-1,n2,chipseq,446900,MERGED_BAM_FILTER,23529629,5539,123.4,13979648,116287931,47121996,6,4096,25649152,23355392,16106127360,14118912,31869475,31869475,75125401
train-1,n2,chipseq,6810400,PRESEQ,342582205,41962,101.1,14331904,378748414,473819,6,0,479232,1050054656,16106127360,14331904,382591257,382591257,1151497954
train-1,n2,chipseq,6810400,MERGED_BAM_FILTER,342582205,78457,125.0,13631488,1561320979,597371049,6,0,296620032,23355392,16106127360,13766656,382601255,382601255,1151497954
train-1,n2,chipseq,893700,PRESEQ,47090363,6206,109.4,10121216,52897541,430403,6,0,434176,1046364160,16106127360,10121216,58005963,58005963,150242459
train-1,n2,chipseq,893700,MERGED_BAM_FILTER,47090363,10458,123.4,13795328,217578405,85343591,6,0,44711936,23355392,16106127360,13934592,58015961,58015961,150242459
train-1,n2,chipseq,223500,PRESEQ,11751671,1875,126.8,10203136,13808426,439921,6,2777088,446464,1046364160,16106127360,10203136,17811224,17811224,37571177
train-1,n2,chipseq,223500,MERGED_BAM_FILTER,11751671,2907,122.8,13799424,61418122,25829592,6,0,14741504,23355392,16106127360,13938688,17821222,17821222,37571177
train-1,n2,chipseq,13620777,PRESEQ,683568161,82053,100.6,13025280,733989269,470505,6,0,475136,1048543232,16106127360,13025280,737005711,737005711,2302988576
train-1,n2,chipseq,13620777,MERGED_BAM_FILTER,683568161,145686,125.2,14036992,2914866915,1099739732,6,0,543830016,23355392,16106127360,14168064,737015709,737015709,2302988576
train-1,n2,chipseq,3405200,PRESEQ,171591665,21561,102.4,10080256,193373064,475005,6,0,479232,1046364160,16106127360,10080256,197897570,197897570,575743734
train-1,n2,chipseq,3405200,MERGED_BAM_FILTER,171591665,41340,123.7,14020608,813939496,314720517,6,4096,157560832,23355392,16106127360,14155776,197907568,197907568,575743734
train-1,n2,chipseq,851300,MERGED_BAM_FILTER,43009231,10964,122.3,13844480,216006902,86129410,6,376832,45068288,23355392,16106127360,13979648,54922559,54922559,143937930
train-1,n2,chipseq,851300,PRESEQ,43009231,5933,110.2,11444224,49814354,469692,6,450560,475136,1046704128,16106127360,11444224,54912561,54912561,143937930
train-1,n2,chipseq,212900,PHANTOMPEAKQUALTOOLS,10734726,6940,52.6,118820864,85158858,60178236,6,25243648,16125952,1170952192,16106127360,119054336,14120575,14120575,35999394
train-1,n2,chipseq,212900,BIGWIG,10734726,19320,103.4,2004623360,39144761,18796057,6,15364096,13053952,2031968256,16106127360,2012999680,14119944,14119944,35999394
train-1,n2,chipseq,212900,PICARD_METRICS,10734726,34894,61.0,1065820160,3200615261,684953,6,3194028032,704512,19849572352,16106127360,1067327488,3171727221,3171727221,35999394
train-1,n2,chipseq,14298700,BIGWIG,748229782,53467,127.3,2012639232,1370656548,797386620,6,47857664,600686592,2031968256,16106127360,2013310976,224955418,224955418,2403651367
train-1,n2,chipseq,14298700,PHANTOMPEAKQUALTOOLS,748229782,64100,61.9,297148416,1636533971,1401195228,6,12468224,355950592,1348947968,16106127360,297148416,224956047,224956047,2403651367
train-1,n2,chipseq,14298700,PICARD_METRICS,748229782,34643,106.1,1085235200,3410970041,685872,6,917180416,704512,19852042240,16106127360,1085235200,3382562693,3382562693,2403651367
test,n2,chipseq,28597378,PHANTOMPEAKQUALTOOLS,1334020879,75395,59.5,310894592,1838585208,1584612400,6,51011584,392888320,1362604032,16106127360,310894592,243465539,243465539,4807293396
test,n2,chipseq,28597378,BIGWIG,1334020879,57414,126.5,2012962816,1598070167,949785675,6,18563072,722366464,2031968256,16106127360,2013360128,243464910,243464910,4807293396
test,n2,chipseq,28597378,PICARD_METRICS,1334020879,32711,115.1,1065504768,3429608728,686162,6,192106496,704512,19849572352,16106127360,1065504768,3401072185,3401072185,4807293396
train-1,n2,chipseq,1787400,BIGWIG,94140088,27396,117.9,2003283968,314608673,159667034,6,63934464,111149056,2031968256,16106127360,2012987392,76754316,76754316,300472219
train-1,n2,chipseq,1787400,PHANTOMPEAKQUALTOOLS,94140088,19558,67.1,160903168,503671869,417267528,6,6647808,111788032,1212719104,16106127360,160903168,76754945,76754945,300472219
train-1,n2,chipseq,1787400,PICARD_METRICS,94140088,19142,134.0,1067220992,3262035483,685256,6,50139136,704512,19849572352,16106127360,1086099456,3234361591,3234361591,300472219
train-1,n2,chipseq,1702600,BIGWIG,85945806,28337,119.3,2005893120,341790752,172259446,6,54525952,119664640,2031968256,16106127360,2012917760,83535953,83535953,287873850
train-1,n2,chipseq,1702600,PHANTOMPEAKQUALTOOLS,85945806,22196,66.0,162639872,567270511,474016340,6,3497984,124190720,1214373888,16106127360,162639872,83536582,83536582,287873850
train-1,n2,chipseq,1787400,PLOTFINGERPRINT,94140088,60595,492.9,1030959104,32317851742,10766433,8,74969088,1556480,3667296256,16106127360,1266110464,160289130,160289130,300472219
train-1,n2,chipseq,1787400,MACS2,94140088,21754,110.8,132018176,500789616,276948187,6,5603328,173240320,1176399872,16106127360,156803072,160289970,160289970,300472219
train-1,n2,chipseq,1702600,PICARD_METRICS,85945806,19160,134.7,1033842688,3268884724,685247,6,4366336,704512,19849572352,16106127360,1033842688,3241143228,3241143228,287873850
test,n2,chipseq,27241477,BIGWIG,1207988328,194211,130.3,2013184000,7963601991,5176779855,6,273596416,4151083008,2031968256,16106127360,2013892608,941231254,941231254,4605965334
test,n2,chipseq,28597378,PLOTFINGERPRINT,1334020879,129807,576.9,1019523072,68819476743,15197524,8,10747904,3371008,3558047744,16106127360,1336070144,1184695023,1184695023,4807293396
test,n2,chipseq,27241477,PHANTOMPEAKQUALTOOLS,1207988328,317804,52.7,866926592,7007017718,6053686289,6,274432,1520173056,1918640128,16106127360,866926592,941231881,941231881,4605965334
test,n2,chipseq,28597378,MACS2,1334020879,166725,100.9,496402432,3463186134,2046800929,6,446464,1651392512,1549709312,16106127360,805957632,1184695863,1184695863,4807293396
test,n2,chipseq,27241477,PICARD_METRICS,1207988328,77677,108.7,1212358656,4128962510,687949,6,1888256,704512,19849572352,16106127360,1212358656,4098838527,4098838527,4605965334
train-1,n2,chipseq,3574700,BIGWIG,187899130,34758,121.4,2013224960,623838605,346440317,6,120029184,256790528,2031968256,16106127360,2013224960,124869717,124869717,600924066
train-1,n2,chipseq,3574700,PHANTOMPEAKQUALTOOLS,187899130,31455,66.7,191799296,847704702,712962864,6,0,188530688,1243615232,16106127360,191799296,124870346,124870346,600924066
train-1,n2,chipseq,3574700,PICARD_METRICS,187899130,21886,133.4,1028784128,3310372715,685375,6,0,704512,19852042240,16106127360,1047531520,3282476992,3282476992,600924066
train-1,n2,chipseq,425700,PHANTOMPEAKQUALTOOLS,21494257,7282,71.7,131710976,154846870,119840608,6,20295680,31916032,1183395840,16106127360,131710976,24911894,24911894,71979269
train-1,n2,chipseq,425700,BIGWIG,21494257,19764,111.5,2004848640,79111605,38594101,6,4096,26865664,2031968256,16106127360,2012954624,24911263,24911263,71979269
train-1,n2,chipseq,425700,PICARD_METRICS,21494257,14819,142.2,1011818496,3210633469,685170,6,0,704512,19849572352,16106127360,1011818496,3182518540,3182518540,71979269
train-1,n2,chipseq,7149400,BIGWIG,374895855,43955,124.9,2012643328,990880081,563844387,6,176828416,422776832,2031968256,16106127360,2012913664,181389046,181389046,1201839227
train-1,n2,chipseq,7149400,PHANTOMPEAKQUALTOOLS,374895855,47924,64.6,272248832,1272136811,1080595376,6,0,280825856,1323909120,16106127360,272248832,181389675,181389675,1201839227
train-1,n2,chipseq,7149400,PICARD_METRICS,374895855,25534,129.2,1065922560,3367165275,685887,6,0,704512,19849572352,16106127360,1065922560,3338996321,3338996321,1201839227
train-1,n2,chipseq,446900,BIGWIG,23529629,20288,109.4,2003316736,81743029,39913509,6,21004288,27799552,2031968256,16106127360,2013138944,25608850,25608850,75125401
train-1,n2,chipseq,446900,PHANTOMPEAKQUALTOOLS,23529629,6932,70.5,130191360,154442785,118729114,6,0,32460800,1181790208,16106127360,130191360,25609481,25609481,75125401
train-1,n2,chipseq,446900,MACS2,23529629,5816,122.4,90955776,137017083,70965379,6,4096,41644032,1132572672,16106127360,100241408,50519816,50519816,75125401
train-1,n2,chipseq,446900,PLOTFINGERPRINT,23529629,51971,473.0,975273984,27553666680,9357772,8,9232384,815104,3637141504,16106127360,1247371264,50518976,50518976,75125401
train-1,n2,chipseq,446900,PICARD_METRICS,23529629,14846,148.0,1016762368,3211344877,685247,6,0,704512,19849572352,16106127360,1016762368,3183216127,3183216127,75125401
train-1,n2,chipseq,6810400,BIGWIG,342582205,61007,127.4,2012987392,1746573114,1008238176,6,292573184,761602048,2031968256,16106127360,2013257728,296581995,296581995,1151497954
train-1,n2,chipseq,6810400,PHANTOMPEAKQUALTOOLS,342582205,83989,61.2,362659840,2118439926,1811153557,6,0,466489344,1414270976,16106127360,362659840,296582624,296582624,1151497954
train-1,n2,chipseq,7149400,PLOTFINGERPRINT,374895855,69191,557.9,886423552,38522255079,13310242,8,8581120,2629632,3612180480,16106127360,1293148160,477969902,477969902,1201839227
train-1,n2,chipseq,7149400,MACS2,374895855,63973,108.3,235986944,1467296515,819544366,6,20480,552435712,1275871232,16106127360,319168512,477970742,477970742,1201839227
train-1,n2,chipseq,6810400,PICARD_METRICS,342582205,32660,121.3,923590656,3482917391,685997,6,0,704512,19849572352,16106127360,923590656,3454189270,3454189270,1151497954
train-1,n2,chipseq,893700,PHANTOMPEAKQUALTOOLS,47090363,11189,68.7,149209088,281436387,227082954,6,39636992,61489152,1200701440,16106127360,149209088,44675020,44675020,150242459
train-1,n2,chipseq,893700,BIGWIG,47090363,22084,115.3,2003230720,157702436,76888651,6,4096,53325824,2031968256,16106127360,2013036544,44674389,44674389,150242459
train-1,n2,chipseq,893700,PICARD_METRICS,47090363,15854,144.4,1098641408,3229984279,685170,6,0,704512,21005979648,16106127360,1119412224,3202281666,3202281666,150242459
train-1,n2,chipseq,223500,PHANTOMPEAKQUALTOOLS,11751671,4925,75.1,120229888,86435564,60862863,6,10858496,16752640,1172070400,16106127360,120229888,14703268,14703268,37571177
train-1,n2,chipseq,223500,PLOTFINGERPRINT,11751671,43273,474.1,1038422016,22128494620,9050979,8,17973248,634880,3578044416,16106127360,1242869760,28821444,28821444,37571177
train-1,n2,chipseq,223500,BIGWIG,11751671,18550,106.7,2004545536,40899914,19572166,6,4096,13594624,2031968256,16106127360,2012651520,14702637,14702637,37571177
train-1,n2,chipseq,223500,MACS2,11751671,3016,132.0,89157632,71496097,35356300,6,0,20533248,1130622976,16106127360,89157632,28822284,28822284,37571177
